,date,hour,accidents
1149,11/25/15,0,8
1150,11/25/15,10,41
1151,11/25/15,11,33
1152,11/25/15,15,1
1153,11/25/15,11,7
1154,11/25/15,12,42
1155,11/25/15,13,41
1156,11/25/15,14,26
1157,11/23/15,15,1
1158,11/25/15,14,32
1159,11/25/15,15,14
1160,11/23/15,17,1
1161,11/25/15,15,29
1162,11/25/15,16,51
1163,11/25/15,17,37
1164,11/25/15,19,1
1165,11/25/15,17,18
1166,11/25/15,18,29
1167,11/25/15,20,1
1168,11/25/15,18,18
1169,11/25/15,19,41
1170,11/25/15,1,8
1171,11/25/15,20,23
1172,11/25/15,21,2
1173,11/25/15,22,1
1174,11/25/15,21,34
1175,11/25/15,22,21
1176,11/25/15,23,16
1177,11/25/15,2,2
1178,11/25/15,3,4
1179,11/25/15,4,2
1180,11/25/15,5,10
1181,11/25/15,6,16
1182,11/25/15,7,11
1183,11/24/15,10,1
1184,11/25/15,7,5
1185,11/25/15,8,53
1186,11/25/15,9,38
1187,11/24/15,0,5
1188,11/24/15,10,38
1189,11/24/15,11,37
1190,11/24/15,12,29
1191,11/24/15,13,7
1192,11/24/15,15,1
1193,11/24/15,13,34
1194,11/24/15,14,35
1195,11/24/15,15,1
1196,11/24/15,14,21
1197,11/24/15,15,46
1198,11/24/15,16,51
1199,11/24/15,17,60
1200,11/24/15,18,56
1201,11/24/15,19,62
1202,11/24/15,1,6
1203,11/24/15,20,34
1204,11/24/15,21,25
1205,11/24/15,22,18
1206,11/24/15,23,20
1207,11/24/15,2,2
1208,11/24/15,3,3
1209,11/24/15,4,5
1210,11/24/15,5,9
1211,11/24/15,6,16
1212,11/24/15,7,18
1213,11/24/15,8,47
1214,11/24/15,9,42
1215,11/23/15,0,5
1216,11/23/15,10,47
1217,11/23/15,11,30
1218,11/23/15,12,44
1219,11/23/15,13,26
1220,11/23/15,14,33
1221,11/23/15,19,1
1222,11/23/15,14,17
1223,11/23/15,15,31
1224,11/23/15,7,1
1225,11/23/15,15,17
1226,11/23/15,16,60
1227,11/23/15,17,54
1228,11/23/15,18,53
1229,11/23/15,19,27
1230,11/23/15,1,7
1231,11/23/15,20,24
1232,11/23/15,21,15
1233,11/23/15,22,17
1234,11/23/15,23,13
1235,11/23/15,2,7
1236,11/23/15,3,3
1237,11/23/15,4,5
1238,11/23/15,7,1
1239,11/23/15,4,2
1240,11/23/15,5,6
1241,11/23/15,6,14
1242,11/23/15,7,26
1243,11/23/15,8,58
1244,11/23/15,9,54
1245,11/22/15,0,19
1246,11/22/15,10,19
1247,11/22/15,11,17
1248,11/22/15,12,28
1249,11/22/15,13,14
1250,11/22/15,18,1
1251,11/22/15,13,7
1252,11/22/15,14,24
1253,11/22/15,15,15
1254,11/22/15,18,1
1255,11/22/15,15,9
1256,11/22/15,16,34
1257,11/22/15,17,3
1258,11/22/15,18,1
1259,11/22/15,17,20
1260,11/22/15,18,26
1261,11/22/15,19,23
1262,11/22/15,1,11
1263,11/22/15,20,15
1264,11/22/15,5,1
1265,11/22/15,20,9
1266,11/22/15,21,14
1267,11/22/15,5,1
1268,11/22/15,21,3
1269,11/22/15,22,16
1270,11/22/15,23,13
1271,11/22/15,2,14
1272,11/22/15,3,14
1273,11/22/15,4,11
1274,11/22/15,5,11
1275,11/22/15,6,9
1276,11/22/15,7,6
1277,11/22/15,8,15
1278,11/22/15,9,5
1279,11/21/15,18,1
1280,11/22/15,9,2
1281,11/21/15,0,22
1282,11/21/15,10,33
1283,11/21/15,11,12
1284,11/21/15,19,1
1285,11/21/15,11,13
1286,11/21/15,12,31
1287,11/21/15,13,37
1288,11/21/15,14,47
1289,11/21/15,15,40
1290,11/21/15,16,44
1291,11/21/15,17,40
1292,11/21/15,18,34
1293,11/21/15,19,31
1294,11/21/15,1,12
1295,11/21/15,20,32
1296,11/21/15,21,9
1297,11/21/15,9,1
1298,11/21/15,21,13
1299,11/21/15,22,12
1300,11/21/15,23,16
1301,11/21/15,2,16
1302,11/21/15,3,4
1303,11/21/15,4,8
1304,11/20/15,15,1
1305,11/21/15,4,8
1306,11/21/15,5,10
1307,11/21/15,6,5
1308,11/18/15,0,1
1309,11/21/15,6,4
1310,11/21/15,7,14
1311,11/21/15,8,18
1312,11/21/15,9,29
1313,11/20/15,0,14
1314,11/20/15,10,37
1315,11/18/15,11,1
1316,11/20/15,10,9
1317,11/20/15,11,43
1318,11/20/15,12,44
1319,11/20/15,13,51
1320,11/20/15,14,58
1321,11/20/15,15,51
1322,11/20/15,16,49
1323,11/20/15,17,53
1324,11/20/15,18,43
1325,11/20/15,19,62
1326,11/20/15,1,12
1327,11/20/15,20,37
1328,11/20/15,21,1
1329,11/20/15,20,5
1330,11/20/15,21,20
1331,11/20/15,22,21
1332,11/20/15,4,1
1333,11/20/15,22,5
1334,11/20/15,23,22
1335,11/20/15,2,11
1336,11/20/15,3,4
1337,11/20/15,4,7
1338,11/20/15,5,5
1339,11/20/15,6,17
1340,11/19/15,10,1
1341,11/20/15,6,6
1342,11/20/15,7,26
1343,11/20/15,8,38
1344,11/19/15,12,1
1345,11/20/15,8,11
1346,11/20/15,9,55
1347,11/19/15,0,15
1348,11/19/15,10,49
1349,11/19/15,11,23
1350,11/19/15,12,37
1351,11/19/15,13,35
1352,11/19/15,14,39
1353,11/19/15,15,15
1354,11/19/15,16,1
1355,11/19/15,15,22
1356,11/19/15,20,1
1357,11/19/15,15,3
1358,11/19/15,16,44
1359,11/19/15,17,45
1360,11/19/15,7,1
1361,11/19/15,17,36
1362,11/19/15,18,86
1363,11/19/15,19,41
1364,11/19/15,7,1
1365,11/19/15,19,6
1366,11/19/15,1,2
1367,11/19/15,20,47
1368,11/19/15,21,38
1369,11/19/15,9,1
1370,11/19/15,21,5
1371,11/19/15,22,33
1372,11/19/15,23,28
1373,11/19/15,2,3
1374,11/19/15,3,2
1375,11/19/15,4,6
1376,11/19/15,5,5
1377,11/19/15,6,13
1378,11/19/15,7,23
1379,11/19/15,8,40
1380,11/19/15,9,49
1381,11/18/15,0,15
1382,11/18/15,10,33
1383,11/18/15,11,32
1384,11/18/15,12,27
1385,11/18/15,13,35
1386,11/18/15,14,40
1387,11/18/15,15,43
1388,11/18/15,16,33
1389,11/18/15,20,1
1390,11/18/15,17,39
1391,11/18/15,18,49
1392,11/18/15,19,35
1393,11/18/15,1,8
1394,11/18/15,20,34
1395,11/18/15,21,24
1396,11/18/15,22,24
1397,11/18/15,23,11
1398,11/18/15,2,2
1399,11/18/15,3,4
1400,11/18/15,4,1
1401,11/17/15,0,1
1402,11/18/15,4,2
1403,11/18/15,5,8
1404,11/18/15,6,13
1405,11/17/15,0,1
1406,11/18/15,6,2
1407,11/18/15,7,27
1408,11/18/15,8,41
1409,11/18/15,9,42
1410,11/17/15,0,6
1411,11/17/15,10,44
1412,11/17/15,17,1
1413,11/17/15,10,1
1414,11/17/15,11,34
1415,11/17/15,12,36
1416,11/17/15,13,19
1417,11/17/15,17,1
1418,11/17/15,13,18
1419,11/17/15,14,51
1420,11/17/15,15,40
1421,11/17/15,16,45
1422,11/17/15,17,52
1423,11/17/15,18,25
1424,11/16/15,13,1
1425,11/17/15,18,22
1426,11/17/15,19,1
1427,11/17/15,21,1
1428,11/17/15,19,32
1429,11/17/15,1,7
1430,11/17/15,20,29
1431,11/17/15,21,13
1432,11/17/15,22,21
1433,11/17/15,23,10
1434,11/17/15,2,2
1435,11/17/15,3,2
1436,11/17/15,4,7
1437,11/17/15,5,4
1438,11/17/15,6,15
1439,11/17/15,7,22
1440,11/17/15,8,1
1441,11/17/15,7,4
1442,11/17/15,8,18
1443,11/17/15,9,1
1444,11/17/15,8,48
1445,11/17/15,9,48
1446,11/16/15,0,8
1447,11/16/15,10,31
1448,11/16/15,11,30
1449,11/16/15,12,46
1450,11/16/15,13,38
1451,11/16/15,14,40
1452,11/16/15,15,13
1453,11/16/15,18,1
1454,11/16/15,15,29
1455,11/16/15,16,35
1456,11/16/15,17,5
1457,11/16/15,18,1
1458,11/16/15,17,37
1459,11/16/15,18,50
1460,11/16/15,19,7
1461,11/16/15,1,1
1462,11/16/15,19,23
1463,11/16/15,1,6
1464,11/16/15,20,21
1465,11/16/15,21,20
1466,11/16/15,22,12
1467,11/16/15,23,18
1468,11/16/15,2,4
1469,11/16/15,3,3
1470,11/16/15,4,1
1471,11/16/15,5,3
1472,11/16/15,6,21
1473,11/16/15,7,25
1474,11/16/15,8,5
1475,11/15/15,15,1
1476,11/16/15,8,41
1477,11/16/15,9,41
1478,11/15/15,0,12
1479,11/15/15,10,1
1480,11/15/15,0,6
1481,11/15/15,10,21
1482,11/15/15,11,29
1483,11/15/15,12,19
1484,11/15/15,13,24
1485,11/15/15,14,34
1486,11/15/15,15,34
1487,11/15/15,16,20
1488,11/15/15,1,1
1489,11/15/15,16,14
1490,11/15/15,17,37
1491,11/15/15,18,26
1492,11/15/15,19,26
1493,11/15/15,1,15
1494,11/15/15,20,31
1495,11/15/15,21,14
1496,11/15/15,5,1
1497,11/15/15,21,6
1498,11/15/15,22,17
1499,11/15/15,23,9
1500,11/15/15,2,14
1501,11/14/15,11,1
1502,11/15/15,2,2
1503,11/15/15,3,17
1504,11/15/15,4,19
1505,11/15/15,5,13
1506,11/15/15,6,9
1507,11/15/15,7,3
1508,11/15/15,8,7
1509,11/15/15,9,17
1510,11/14/15,0,5
1511,11/10/15,20,1
1512,11/14/15,0,13
1513,11/14/15,10,9
1514,11/14/15,13,1
1515,11/14/15,10,21
1516,11/14/15,11,2
1517,11/9/15,11,1
1518,11/14/15,11,32
1519,11/14/15,12,34
1520,11/14/15,13,41
1521,11/14/15,14,42
1522,11/14/15,15,44
1523,11/14/15,16,14
1524,11/14/15,17,1
1525,11/14/15,16,22
1526,11/14/15,17,1
1527,11/14/15,16,3
1528,11/14/15,17,38
1529,11/14/15,18,28
1530,11/14/15,3,1
1531,11/14/15,18,11
1532,11/14/15,19,40
1533,11/14/15,1,17
1534,11/14/15,20,28
1535,11/14/15,21,25
1536,11/14/15,22,19
1537,11/9/15,20,1
1538,11/14/15,22,3
1539,11/14/15,23,16
1540,11/14/15,2,5
1541,11/14/15,3,10
1542,11/14/15,4,11
1543,11/14/15,5,2
1544,11/13/15,10,1
1545,11/14/15,5,7
1546,11/14/15,6,9
1547,11/14/15,7,9
1548,11/14/15,8,22
1549,11/14/15,9,26
1550,11/13/15,0,14
1551,11/13/15,10,33
1552,11/13/15,11,19
1553,11/13/15,12,1
1554,11/13/15,11,21
1555,11/13/15,12,32
1556,11/13/15,13,43
1557,11/13/15,14,42
1558,11/13/15,15,38
1559,11/13/15,16,50
1560,11/13/15,17,45
1561,11/13/15,18,32
1562,11/13/15,19,1
1563,11/13/15,18,19
1564,11/13/15,19,27
1565,11/13/15,6,1
1566,11/13/15,19,11
1567,11/13/15,1,17
1568,11/13/15,20,21
1569,11/13/15,21,29
1570,11/13/15,22,16
1571,11/13/15,23,23
1572,11/13/15,2,5
1573,11/13/15,3,1
1574,11/13/15,4,4
1575,11/13/15,5,9
1576,11/13/15,6,9
1577,11/13/15,7,18
1578,11/9/15,3,1
1579,11/13/15,8,23
1580,11/9/15,3,1
1581,11/13/15,8,19
1582,11/13/15,9,52
1583,11/9/15,6,1
1584,11/13/15,9,1
1585,11/12/15,0,14
1586,11/12/15,10,30
1587,11/12/15,11,30
1588,11/12/15,12,29
1589,11/12/15,13,30
1590,11/12/15,14,52
1591,11/12/15,15,23
1592,11/12/15,17,1
1593,11/12/15,15,7
1594,11/12/15,16,49
1595,11/12/15,17,42
1596,11/12/15,18,49
1597,11/12/15,19,42
1598,11/12/15,1,6
1599,11/12/15,20,25
1600,11/12/15,21,13
1601,11/11/15,0,1
1602,11/12/15,21,10
1603,11/12/15,22,22
1604,11/12/15,23,14
1605,11/12/15,2,7
1606,11/12/15,3,7
1607,11/12/15,4,6
1608,11/12/15,5,3
1609,11/11/15,11,1
1610,11/12/15,5,4
1611,11/12/15,6,17
1612,11/12/15,7,2
1613,11/11/15,13,1
1614,11/12/15,7,16
1615,11/12/15,8,51
1616,11/12/15,9,36
1617,11/11/15,0,15
1618,11/11/15,10,28
1619,11/11/15,11,23
1620,11/11/15,12,36
1621,11/11/15,13,5
1622,11/11/15,14,1
1623,11/11/15,13,24
1624,11/11/15,14,38
1625,11/11/15,15,9
1626,11/11/15,16,1
1627,11/11/15,15,14
1628,11/11/15,16,33
1629,11/11/15,17,22
1630,11/11/15,5,1
1631,11/11/15,17,21
1632,11/11/15,18,35
1633,11/11/15,19,21
1634,11/11/15,1,4
1635,11/11/15,20,21
1636,11/11/15,21,15
1637,11/11/15,7,1
1638,11/11/15,21,4
1639,11/11/15,22,19
1640,11/11/15,2,1
1641,11/11/15,22,4
1642,11/11/15,23,12
1643,11/11/15,2,9
1644,11/11/15,3,11
1645,11/11/15,4,5
1646,11/11/15,5,11
1647,11/11/15,6,14
1648,11/11/15,7,13
1649,11/11/15,8,14
1650,11/10/15,0,1
1651,11/11/15,8,13
1652,11/11/15,9,29
1653,11/10/15,0,5
1654,11/10/15,10,43
1655,11/10/15,11,2
1656,11/10/15,14,1
1657,11/10/15,11,44
1658,11/10/15,12,43
1659,11/10/15,13,27
1660,11/10/15,15,1
1661,11/10/15,13,13
1662,11/10/15,14,49
1663,11/10/15,15,7
1664,11/10/15,17,1
1665,11/10/15,15,34
1666,11/10/15,16,11
1667,11/10/15,20,1
1668,11/10/15,16,37
1669,11/10/15,17,55
1670,11/10/15,18,46
1671,11/10/15,20,1
1672,11/10/15,18,9
1673,11/10/15,19,46
1674,11/10/15,1,6
1675,11/10/15,20,36
1676,11/10/15,21,24
1677,11/10/15,22,30
1678,11/10/15,23,19
1679,11/10/15,2,7
1680,11/10/15,3,3
1681,11/10/15,4,3
1682,11/10/15,5,6
1683,11/10/15,6,15
1684,11/10/15,7,22
1685,11/10/15,8,60
1686,11/10/15,9,16
1687,11/9/15,7,1
1688,11/10/15,9,23
1689,11/7/15,11,1
1690,11/10/15,9,8
1691,11/9/15,0,5
1692,11/9/15,10,10
1693,11/7/15,18,1
1694,11/9/15,10,29
1695,11/9/15,11,40
1696,11/9/15,12,31
1697,11/9/15,13,14
1698,11/8/15,14,1
1699,11/9/15,13,21
1700,11/9/15,14,25
1701,11/8/15,19,1
1702,11/9/15,14,13
1703,11/9/15,15,33
1704,11/9/15,16,42
1705,11/9/15,17,49
1706,11/9/15,18,38
1707,11/9/15,19,32
1708,11/9/15,1,6
1709,11/9/15,20,18
1710,11/9/15,21,15
1711,11/9/15,22,18
1712,11/9/15,23,10
1713,11/9/15,2,3
1714,11/9/15,3,2
1715,11/9/15,4,2
1716,11/9/15,5,10
1717,11/9/15,6,17
1718,11/9/15,7,19
1719,11/9/15,8,55
1720,11/9/15,9,34
1721,11/7/15,1,1
1722,11/9/15,9,18
1723,11/8/15,0,19
1724,11/8/15,10,24
1725,11/8/15,11,23
1726,11/8/15,12,36
1727,11/8/15,13,36
1728,11/8/15,14,43
1729,11/8/15,15,22
1730,11/8/15,16,32
1731,11/8/15,5,1
1732,11/8/15,16,4
1733,11/8/15,17,28
1734,11/8/15,18,24
1735,11/8/15,19,24
1736,11/8/15,1,15
1737,11/8/15,20,17
1738,11/8/15,21,16
1739,11/8/15,22,13
1740,11/8/15,23,6
1741,11/8/15,2,14
1742,11/8/15,3,10
1743,11/8/15,4,10
1744,11/8/15,5,10
1745,11/8/15,6,10
1746,11/8/15,7,9
1747,11/8/15,8,14
1748,11/8/15,9,10
1749,11/7/15,0,8
1750,11/7/15,10,22
1751,11/7/15,11,21
1752,11/7/15,12,32
1753,11/7/15,13,30
1754,11/7/15,14,29
1755,11/7/15,15,24
1756,11/7/15,16,29
1757,11/7/15,17,39
1758,11/7/15,18,19
1759,11/7/15,23,1
1760,11/7/15,18,26
1761,11/7/15,19,31
1762,11/7/15,1,19
1763,11/7/15,20,25
1764,11/7/15,21,16
1765,11/7/15,22,15
1766,11/7/15,23,15
1767,11/7/15,2,9
1768,11/7/15,3,5
1769,11/6/15,14,1
1770,11/7/15,3,7
1771,11/7/15,4,13
1772,11/7/15,5,8
1773,11/7/15,6,7
1774,11/7/15,7,7
1775,11/7/15,8,4
1776,11/6/15,16,1
1777,11/7/15,8,12
1778,11/7/15,9,24
1779,11/6/15,0,11
1780,11/6/15,10,36
1781,11/6/15,11,31
1782,11/6/15,12,32
1783,11/6/15,13,36
1784,11/6/15,14,39
1785,11/6/15,15,30
1786,11/6/15,16,37
1787,11/6/15,17,12
1788,11/6/15,18,1
1789,11/6/15,17,33
1790,11/6/15,18,51
1791,11/6/15,19,41
1792,11/6/15,1,8
1793,11/6/15,20,34
1794,11/6/15,21,14
1795,11/6/15,22,17
1796,11/6/15,23,23
1797,11/6/15,2,9
1798,11/6/15,4,4
1799,11/6/15,5,5
1800,11/6/15,6,16
1801,11/6/15,7,15
1802,11/6/15,8,39
1803,11/6/15,9,38
1804,11/5/15,0,9
1805,11/5/15,10,42
1806,11/5/15,11,52
1807,11/5/15,12,16
1808,11/5/15,16,1
1809,11/5/15,12,21
1810,11/5/15,13,40
1811,11/5/15,14,39
1812,11/5/15,15,32
1813,11/5/15,16,41
1814,11/5/15,17,50
1815,11/5/15,18,41
1816,11/5/15,19,44
1817,11/5/15,1,3
1818,11/5/15,20,37
1819,11/5/15,21,21
1820,11/5/15,2,1
1821,11/5/15,21,5
1822,11/5/15,22,27
1823,11/5/15,23,13
1824,11/5/15,2,5
1825,11/5/15,3,2
1826,11/5/15,4,9
1827,11/5/15,5,9
1828,11/5/15,6,14
1829,11/5/15,7,22
1830,11/5/15,8,48
1831,11/5/15,9,45
1832,11/4/15,0,14
1833,11/4/15,10,39
1834,11/4/15,11,5
1835,11/4/15,14,1
1836,11/4/15,11,37
1837,11/4/15,12,32
1838,11/4/15,13,24
1839,11/4/15,14,1
1840,11/4/15,13,7
1841,11/4/15,14,37
1842,11/4/15,15,1
1843,11/4/15,14,5
1844,11/4/15,15,41
1845,11/4/15,16,2
1846,11/4/15,19,1
1847,11/4/15,16,23
1848,11/4/15,19,1
1849,11/4/15,16,19
1850,11/4/15,17,33
1851,11/4/15,18,47
1852,11/4/15,19,41
1853,11/4/15,1,9
1854,11/4/15,20,36
1855,11/4/15,21,23
1856,11/4/15,22,18
1857,11/4/15,23,11
1858,11/4/15,2,5
1859,11/4/15,3,4
1860,11/4/15,4,3
1861,11/4/15,5,8
1862,11/4/15,6,16
1863,11/4/15,7,31
1864,11/4/15,8,47
1865,11/3/15,12,1
1866,11/4/15,8,5
1867,11/4/15,9,19
1868,11/3/15,17,1
1869,11/4/15,9,26
1870,11/3/15,0,10
1871,11/3/15,10,30
1872,11/3/15,11,38
1873,11/3/15,12,12
1874,11/3/15,17,1
1875,11/3/15,12,26
1876,11/3/15,13,49
1877,11/3/15,14,38
1878,11/3/15,15,25
1879,11/3/15,7,1
1880,11/3/15,15,18
1881,11/3/15,16,42
1882,11/3/15,17,49
1883,11/3/15,18,5
1884,11/3/15,9,1
1885,11/3/15,18,23
1886,11/2/15,11,1
1887,11/3/15,18,15
1888,11/3/15,19,37
1889,11/3/15,1,6
1890,11/3/15,20,28
1891,11/3/15,21,16
1892,11/3/15,22,16
1893,11/3/15,23,10
1894,11/3/15,2,6
1895,11/3/15,3,5
1896,11/2/15,11,1
1897,11/3/15,3,1
1898,11/3/15,4,3
1899,11/3/15,5,14
1900,11/3/15,6,14
1901,11/3/15,7,19
1902,11/3/15,8,19
1903,11/2/15,11,1
1904,11/3/15,8,35
1905,11/3/15,9,41
1906,11/2/15,0,10
1907,11/2/15,10,32
1908,11/2/15,11,1
1909,11/2/15,10,3
1910,11/2/15,11,40
1911,11/2/15,12,3
1912,11/2/15,13,1
1913,11/2/15,12,31
1914,11/2/15,13,34
1915,11/2/15,14,41
1916,11/2/15,15,31
1917,11/2/15,16,4
1918,11/2/15,18,1
1919,11/2/15,16,42
1920,11/2/15,17,30
1921,11/2/15,18,33
1922,11/2/15,19,30
1923,11/2/15,1,12
1924,11/2/15,20,24
1925,11/2/15,21,21
1926,11/2/15,22,14
1927,11/2/15,23,7
1928,11/2/15,2,7
1929,11/2/15,3,1
1930,11/2/15,4,5
1931,11/2/15,5,3
1932,11/2/15,6,20
1933,11/2/15,7,22
1934,11/2/15,8,35
1935,10/30/15,0,1
1936,11/2/15,8,19
1937,11/2/15,9,51
1938,10/29/15,10,1
1939,11/2/15,9,1
1940,11/1/15,0,7
1941,11/1/15,10,15
1942,10/29/15,12,1
1943,11/1/15,11,14
1944,11/1/15,12,10
1945,11/1/15,13,11
1946,11/1/15,14,21
1947,11/1/15,15,24
1948,11/1/15,16,16
1949,11/1/15,17,27
1950,11/1/15,18,23
1951,11/1/15,19,15
1952,11/1/15,3,1
1953,11/1/15,19,5
1954,11/1/15,1,7
1955,11/1/15,20,11
1956,10/31/15,11,1
1957,11/1/15,20,1
1958,11/1/15,21,10
1959,11/1/15,22,17
1960,11/1/15,23,10
1961,11/1/15,2,8
1962,11/1/15,3,6
1963,11/1/15,4,13
1964,11/1/15,5,6
1965,10/31/15,3,1
1966,11/1/15,5,4
1967,11/1/15,6,9
1968,11/1/15,7,7
1969,11/1/15,8,7
1970,11/1/15,9,7
1971,10/31/15,0,16
1972,10/31/15,10,11
1973,10/31/15,11,31
1974,10/31/15,12,16
1975,10/31/15,13,24
1976,10/31/15,14,19
1977,10/31/15,15,14
1978,10/31/15,16,24
1979,10/31/15,17,17
1980,10/31/15,18,11
1981,10/31/15,19,17
1982,10/31/15,1,13
1983,10/31/15,20,10
1984,10/31/15,21,15
1985,10/31/15,22,3
1986,10/30/15,0,1
1987,10/31/15,22,7
1988,10/31/15,23,13
1989,10/31/15,2,17
1990,10/31/15,3,11
1991,10/31/15,4,19
1992,10/31/15,5,6
1993,10/31/15,6,8
1994,10/31/15,7,2
1995,10/31/15,8,12
1996,10/31/15,9,19
1997,10/30/15,0,7
1998,10/30/15,10,35
1999,10/30/15,11,34
2000,10/30/15,12,29
2001,10/30/15,13,42
2002,10/30/15,18,1
2003,10/30/15,13,4
2004,10/30/15,14,54
2005,10/30/15,15,36
2006,10/30/15,16,22
2007,10/30/15,23,1
2008,10/30/15,16,35
2009,10/30/15,17,57
2010,10/30/15,6,1
2011,10/30/15,17,5
2012,10/30/15,18,41
2013,10/30/15,19,24
2014,10/30/15,6,1
2015,10/30/15,19,9
2016,10/30/15,1,12
2017,10/30/15,20,38
2018,10/30/15,21,23
2019,10/30/15,22,12
2020,10/30/15,6,1
2021,10/30/15,22,9
2022,10/30/15,23,17
2023,10/30/15,2,6
2024,10/30/15,3,3
2025,10/30/15,4,5
2026,10/30/15,5,6
2027,10/30/15,6,12
2028,10/30/15,7,13
2029,10/29/15,0,1
2030,10/30/15,7,6
2031,10/30/15,8,37
2032,10/30/15,9,28
2033,10/29/15,0,1
2034,10/30/15,9,20
2035,10/29/15,0,19
2036,10/29/15,10,52
2037,10/29/15,11,3
2038,10/29/15,13,1
2039,10/29/15,11,40
2040,10/29/15,12,40
2041,10/29/15,13,32
2042,10/29/15,14,51
2043,10/29/15,15,47
2044,10/29/15,16,45
2045,10/29/15,18,1
2046,10/29/15,16,1
2047,10/29/15,17,46
2048,10/29/15,18,54
2049,10/29/15,19,37
2050,10/29/15,1,6
2051,10/29/15,20,33
2052,10/29/15,21,9
2053,10/29/15,22,1
2054,10/29/15,21,13
2055,10/29/15,22,26
2056,10/29/15,23,14
2057,10/29/15,2,12
2058,10/29/15,3,2
2059,10/29/15,4,7
2060,10/29/15,5,10
2061,10/29/15,6,18
2062,10/29/15,7,33
2063,10/29/15,8,31
2064,10/28/15,10,1
2065,10/29/15,8,29
2066,10/29/15,9,49
2067,10/28/15,0,9
2068,10/28/15,10,31
2069,10/28/15,11,25
2070,10/28/15,12,49
2071,10/28/15,13,46
2072,10/28/15,14,41
2073,10/28/15,15,36
2074,10/28/15,16,34
2075,10/28/15,17,23
2076,10/28/15,18,1
2077,10/28/15,17,26
2078,10/28/15,18,61
2079,10/28/15,19,42
2080,10/28/15,1,6
2081,10/28/15,20,47
2082,10/28/15,21,29
2083,10/28/15,22,20
2084,10/28/15,7,1
2085,10/28/15,22,1
2086,10/28/15,23,18
2087,10/28/15,2,5
2088,10/28/15,3,4
2089,10/28/15,4,1
2090,10/28/15,5,9
2091,10/28/15,6,10
2092,10/28/15,7,28
2093,10/28/15,8,46
2094,10/28/15,9,39
2095,10/27/15,0,8
2096,10/27/15,13,1
2097,10/27/15,0,5
2098,10/27/15,10,31
2099,10/27/15,11,34
2100,10/27/15,13,1
2101,10/27/15,11,4
2102,10/27/15,12,30
2103,10/27/15,13,35
2104,10/27/15,14,46
2105,10/27/15,15,32
2106,10/27/15,16,12
2107,10/27/15,7,1
2108,10/27/15,16,22
2109,10/27/15,20,1
2110,10/27/15,16,9
2111,10/27/15,17,14
2112,10/27/15,20,1
2113,10/27/15,17,35
2114,10/27/15,18,31
2115,10/27/15,19,33
2116,10/27/15,1,4
2117,10/27/15,20,20
2118,10/27/15,21,28
2119,10/27/15,22,13
2120,10/27/15,23,21
2121,10/27/15,2,8
2122,10/27/15,3,4
2123,10/27/15,4,5
2124,10/27/15,5,5
2125,10/27/15,6,15
2126,10/27/15,7,30
2127,10/27/15,8,51
2128,10/27/15,9,41
2129,10/26/15,0,10
2130,10/26/15,10,20
2131,10/26/15,13,1
2132,10/26/15,10,22
2133,10/26/15,11,24
2134,10/26/15,14,1
2135,10/26/15,11,9
2136,10/26/15,12,14
2137,10/26/15,13,1
2138,10/26/15,12,15
2139,10/26/15,13,31
2140,10/26/15,14,1
2141,10/26/15,13,15
2142,10/26/15,14,54
2143,10/26/15,15,24
2144,10/26/15,19,1
2145,10/26/15,15,14
2146,10/26/15,16,9
2147,10/25/15,5,1
2148,10/26/15,16,40
2149,10/26/15,17,55
2150,10/26/15,18,34
2151,10/26/15,19,32
2152,10/26/15,1,5
2153,10/26/15,20,21
2154,10/26/15,21,23
2155,10/26/15,2,1
2156,10/26/15,21,3
2157,10/26/15,22,19
2158,10/26/15,23,17
2159,10/26/15,2,7
2160,10/26/15,3,5
2161,10/26/15,4,2
2162,10/26/15,5,9
2163,10/26/15,6,25
2164,10/26/15,7,6
2165,10/26/15,8,1
2166,10/26/15,7,20
2167,10/26/15,8,54
2168,10/26/15,9,53
2169,10/25/15,0,17
2170,10/25/15,10,29
2171,10/25/15,11,25
2172,10/25/15,12,20
2173,10/25/15,13,20
2174,10/25/15,14,29
2175,10/25/15,15,40
2176,10/25/15,16,39
2177,10/25/15,1,1
2178,10/25/15,17,30
2179,10/25/15,18,24
2180,10/25/15,19,30
2181,10/25/15,1,24
2182,10/25/15,20,8
2183,10/25/15,4,1
2184,10/25/15,20,12
2185,10/25/15,21,19
2186,10/25/15,22,16
2187,10/25/15,23,16
2188,10/25/15,2,7
2189,10/25/15,3,20
2190,10/25/15,4,19
2191,10/25/15,5,16
2192,10/25/15,6,12
2193,10/25/15,7,6
2194,10/25/15,8,12
2195,10/25/15,9,6
2196,10/24/15,21,1
2197,10/25/15,9,23
2198,10/24/15,0,22
2199,10/24/15,10,30
2200,10/24/15,11,26
2201,10/24/15,12,32
2202,10/24/15,13,36
2203,10/24/15,14,26
2204,10/24/15,15,30
2205,10/24/15,16,6
2206,10/24/15,21,1
2207,10/24/15,16,26
2208,10/24/15,17,26
2209,10/24/15,18,30
2210,10/24/15,19,11
2211,10/24/15,2,1
2212,10/24/15,19,19
2213,10/24/15,1,19
2214,10/24/15,20,26
2215,10/24/15,21,21
2216,10/24/15,22,16
2217,10/24/15,23,13
2218,10/24/15,2,15
2219,10/24/15,3,9
2220,10/24/15,4,15
2221,10/24/15,5,11
2222,10/24/15,6,1
2223,10/24/15,9,1
2224,10/24/15,6,6
